id,address,item_id,latitude,longitude,map_type,url,zoom_level
1,"601 central avenue, cincinnati",626,39.101714,-84.519846,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/1,5
2,"Tel Aviv, Israel",8316,32.0804808,34.7805274,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/2,5
3,"Guysville, OH",8317,39.2900746,-81.9234715,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/3,5
4,"Guysville, OH",8318,39.2900746,-81.9234715,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/4,5
5,"Guysville, OH",8327,39.2900746,-81.9234715,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/5,5
6,Haight Ashbury,8328,37.7700148,-122.4469519,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/6,5
7,manouba,8330,36.7624363,9.833619078262766,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/7,4
8,California,8343,36.7014631,-118.7559974,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/8,5
9,phoenix,8344,33.4484367,-112.0741417,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/9,5
10,"220 George St., Cincinnati, OH",8345,39.10255422448979,-84.51712544897958,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/10,5
11,"Logansport, IN",8346,40.7545006,-86.3567356,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/11,5
12,"London, OH",8347,39.8864493,-83.448253,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/12,5
13,,654,40.7713900677027,-74.07421901822092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/13,5
14,"Baltimore, Maryland",656,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/14,4
15,indianapolis,637,39.7683331,-86.1583502,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/15,5
16,buffalo,751,42.8867166,-78.8783922,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/16,5
17,Kalamazoo,648,42.291707,-85.5872286,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/17,5
18,philadelphia,747,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/18,5
19,"Baltimore, Maryland",1043,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/19,5
20,"warren, pa",1096,41.8119602,-79.2654452,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/20,5
21,jonesboro arkansas,693,35.8428646,-90.7034522,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/21,5
22,"detroit, mich",729,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/22,5
23,"Buffalo,",910,42.8867166,-78.8783922,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/23,5
24,cincinnati,728,39.1014537,-84.5124602,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/24,5
25,"New Brunswick, New Jersey",3422,40.4862174,-74.4518173,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/25,5
26,new york,737,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/26,5
27,columbia south carolina,730,34.0007493,-81.0343313,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/27,5
28,,756,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/28,5
29,,909,51.5073219,-0.1276474,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/29,5
30,new york,3788,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/30,5
31,"jackson, Mich",607,42.2416466,-84.425589,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/31,5
32,philadelphia,735,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/32,5
33,"601 central avenue, cincinnati",708,39.101714,-84.519846,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/33,5
34,"Cleveland, Oh",1003,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/34,5
35,detroit,964,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/35,5
36,new york,1045,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/36,5
37,indianapolis,1058,39.7683331,-86.1583502,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/37,5
38,,881,39.866744593863416,-74.7773440182209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/38,5
39,,705,40.7713900677027,-73.37109401822092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/39,5
40,,1039,40.97077422427516,-72.6240237057209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/40,5
41,"dayton, oh",1050,39.7589478,-84.1916069,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/41,5
42,"Chicago, Ill",8350,42.325578,-87.8411818,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/42,5
43,"Chicago, Ill",8351,42.325578,-87.8411818,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/43,5
44,"worcester, Mass",915,42.2625932,-71.8022934,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/44,5
45,,343,41.99134388362333,-87.60937526822092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/45,5
46,"Sibley Street, Saint Paul, MN",8355,44.9522221,-93.090985,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/46,5
48,"hammond, indiana",8357,41.5833658,-87.500043,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/48,5
49,"New York City, New York",8358,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/49,5
50,"San Francisco,  California",8359,37.7790262,-122.4199061,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/50,5
51,cleveland,932,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/51,5
52,Buenos Aires,760,-34.6075682,-58.4370894,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/52,5
53,Chicago,8360,41.8755616,-87.6244212,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/53,5
54,Newark New Jersey,963,40.735657,-74.1723667,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/54,5
55,"Ann Arbor, MI",8361,42.2681569,-83.7312291,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/55,5
56,,917,38.95001121371461,-77.0625002682209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/56,5
57,,958,40.70479529544808,-73.8544924557209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/57,5
58,"Portland, Maine",3142,43.6610277,-70.2548596,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/58,5
59,London,969,51.5073219,-0.1276474,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/59,5
60,"Freeport, Illinois",1070,42.2966861,-89.6212271,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/60,5
61,Indianapolis,697,39.7683331,-86.1583502,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/61,5
62,"Guysville, OH",8331,39.2900746,-81.9234715,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/62,5
63,berlin,8333,52.5170365,13.3888599,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/63,5
64,"Algiers, Algeria",8334,36.7753606,3.0601882,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/64,5
65,"5007 Delmar Blvd., St. Louis, MO",8336,38.6489542,-90.2505132,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/65,5
66,"Philadelphia, PA",8338,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/66,5
67,"Philadelphia, PA",8337,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/67,5
68,Lebedev,8339,45.2467554,40.5029853,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/68,3
70,"detroit, mich",1074,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/70,5
72,ontario,8726,50.000678,-86.000977,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/72,5
73,"Freeport, Ill",974,42.2408552,-89.5726146,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/73,5
74,"Honolulu, HI",7319,21.304547,-157.8556764,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/74,5
75,"detroit, mich",822,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/75,5
76,"Baltimore, Maryland",618,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/76,5
77,philadelphia,1022,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/77,5
78,,8817,39.1206853358212,-76.00781276822092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/78,5
79,cleveland,1042,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/79,5
80,"detroit, mich",561,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/80,5
81,"36 beekman street, new york",8807,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/81,5
82,star drug store,635,29.3041825,-94.7931866,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/82,11
83,"36 beekman street, new york",8806,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/83,5
84,"36 beekman street, new york",8805,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/84,5
85,"Newburgh, NY",878,41.5034271,-74.0104179,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/85,5
86,"36 beekman street, new york",8804,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/86,5
87,new york,704,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/87,5
88,"36 beekman street, new york",8803,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/88,5
89,"36 beekman street, new york",8802,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/89,5
90,"36 beekman street, new york",8801,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/90,5
91,london,905,51.5073219,-0.1276474,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/91,5
92,"36 beekman street, new york",8800,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/92,5
93,houston,482,29.7589382,-95.3676974,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/93,5
94,"36 beekman street, new york",8799,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/94,5
95,des moines,610,41.5910641,-93.6037149,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/95,5
96,"36 beekman street, new york",8798,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/96,5
97,des moines,611,41.5910641,-93.6037149,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/97,5
98,"36 beekman street, new york",8797,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/98,5
99,"36 beekman street, new york",8796,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/99,5
100,"36 beekman street, new york",8795,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/100,5
101,"clarksburg, WV",935,39.2806451,-80.3445341,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/101,5
102,"36 beekman street, new york",8793,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/102,5
103,"36 beekman street, new york",8792,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/103,5
104,St. Louis,8818,38.6268039,-90.1994097,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/104,5
105,"36 beekman street, new york",8791,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/105,5
106,"36 beekman street, new york",8794,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/106,5
107,"36 beekman street, new york",8790,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/107,5
108,"36 beekman street, new york",8789,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/108,5
109,"36 beekman street, new york",8787,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/109,5
110,"36 beekman street, new york",8786,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/110,5
111,"36 beekman street, new york",8785,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/111,5
112,"36 beekman street, new york",8784,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/112,5
113,"36 beekman street, new york",8783,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/113,5
114,"36 beekman street, new york",8782,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/114,5
115,"36 beekman street, new york",8781,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/115,5
116,"London, England",550,51.5073219,-0.1276474,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/116,5
117,"36 beekman street, new york",8780,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/117,5
118,"36 beekman street, new york",8779,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/118,5
119,"36 beekman street, new york",8777,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/119,5
120,"36 beekman street, new york",8776,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/120,5
121,Kansas city,925,39.100105,-94.5781416,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/121,5
122,"36 beekman street, new york",8775,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/122,5
123,"36 beekman street, new york",8774,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/123,5
124,"36 beekman street, new york",8773,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/124,5
125,"36 beekman street, new york",8772,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/125,5
126,"Kalamazoo, Mich",1001,42.291707,-85.5872286,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/126,5
127,"36 beekman street, new york",8770,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/127,5
128,"36 beekman street, new york",8769,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/128,5
130,"36 beekman street, new york",8767,40.7104638125,-74.00580806250001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/130,5
131,72 william street new york,8766,40.675272899999996,-73.39841182971098,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/131,5
132,,8765,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/132,5
133,detroit,8764,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/133,5
136,liverpool,927,53.407154,-2.991665,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/136,5
137,philadelphia,8758,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/137,5
140,egypt,8749,26.2540493,29.2675469,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/140,5
141,milwaukee,2883,43.0349931,-87.922497,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/141,5
142,accra,8820,5.5600141,-0.2057437,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/142,5
144,democratic republic of congo,8364,-2.9814344,23.8222636,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/144,4
145,"Baltimore, MD",8369,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/145,5
146,new york,1073,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/146,5
147,Montreal,1069,45.4972159,-73.6103642,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/147,5
148,"detroit, mich",1060,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/148,5
149,basel,8821,47.5581077,7.5878261,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/149,5
150,"Norwich, New York",8823,42.531184,-75.5235149,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/150,5
151,philadelphia,8870,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/151,5
152,new york city,8871,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/152,5
153,,895,39.7589478,-84.1916069,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/153,5
154,memphis,2298,35.1490215,-90.0516285,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/154,5
155,"601 central avenue, cincinnati",331,39.101714,-84.519846,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/155,11
156,,1067,40.837918161757585,-72.8876955807209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/156,5
157,,1066,40.90437955476897,-73.1953127682209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/157,5
158,"Richmond, Indiana",3070,39.8286897,-84.8898521,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/158,5
159,,746,33.9528472,-84.5496148,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/159,5
160,"houston, texas",713,29.7589382,-95.3676974,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/160,5
161,"Norristown, Pennsylvania",633,40.121497,-75.3399048,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/161,5
162,"Norwich, New York",9601,42.531184,-75.5235149,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/162,5
163,"Freeport, Illinois",1051,42.2966861,-89.6212271,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/163,5
164,"Long Island, New york",1029,40.85172235,-73.09921882199973,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/164,5
165,boston,954,42.3602534,-71.0582912,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/165,5
166,new york,706,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/166,5
167,new york,709,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/167,5
168,buffalo,9614,42.8867166,-78.8783922,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/168,5
169,,875,40.87115719730652,-72.79980495572092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/169,5
170,"Newburgh, N.Y.",755,41.5034271,-74.0104179,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/170,5
171,"Baltimore, Maryland",680,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/171,5
172,"Saratoga Springs, New York",353,43.0821793,-73.7853915,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/172,5
173,Jonesboro Arkansas,630,35.8428646,-90.7034522,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/173,5
174,Indianapolis,667,39.7683331,-86.1583502,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/174,5
175,"Troy, Ohio",9306,40.0394982,-84.2032767,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/175,5
176,"Freeport, Illinois",602,42.2966861,-89.6212271,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/176,5
177,"Rochester, NY",9336,43.157285,-77.615214,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/177,5
178,philadelphia,717,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/178,5
179,"frankfort, kentucky",9570,38.2009055,-84.8732836,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/179,5
180,new york,636,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/180,5
181,"Cleveland, Ohio",606,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/181,5
182,oklahoma city,9571,35.4729886,-97.5170536,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/182,5
183,"New Haven, Conn",9337,41.3082138,-72.9250518,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/183,5
184,phoenix,9579,33.4484367,-112.0741417,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/184,5
185,kentucky,9587,37.5726028,-85.1551411,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/185,5
186,Manila ,9588,14.5906216,120.9799696,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/186,5
187,Rochester Minnesota ,9589,44.0234387,-92.4630182,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/187,5
188,boston,9590,42.3602534,-71.0582912,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/188,5
189,"St Louis, MO",9593,38.6268039,-90.1994097,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/189,5
190,,549,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/190,5
191,,843,42.2713945,-89.093966,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/191,5
192,"Grand Rapids, Mi ",9600,42.9632405,-85.6678639,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/192,5
194,"Rochester, New York",1049,43.157285,-77.615214,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/194,5
195,"guysville, OH",9459,39.2900746,-81.9234715,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/195,5
196,Amsterdam,9444,52.3727598,4.8936041,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/196,5
197,,9442,37.7790262,-122.4199061,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/197,5
198,"Chattanooga, Tenn",982,35.0457219,-85.3094883,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/198,5
199,"Columbus, Ohio",3754,39.9622601,-83.0007065,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/199,5
200,"Lexington, KY",9431,38.0464066,-84.4970393,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/200,5
201,"Roseburg, Oregon",9423,43.216505,-123.3417381,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/201,5
202,bondeno,9422,44.886177,11.410807,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/202,5
203,"Philadelphia, Pennsylvania",823,39.9527237,-75.1635262,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/203,5
204,"Baltimore, Maryland",984,39.2908816,-76.610759,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/204,5
205,"detroit, mich",858,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/205,5
206,"detroit, mich",856,42.3315509,-83.0466403,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/206,5
207,Massachusetts,824,42.3788774,-72.032366,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/207,5
208,"Freeport, Illinois",9724,42.2966861,-89.6212271,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/208,5
209,,698,40.03518557263032,-85.89550808072092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/209,5
210," Erie, PA",9410,42.1294712,-80.0852695,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/210,5
212,"Albany, NY",9649,42.6511674,-73.754968,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/212,5
213,"Saratoga Springs, New York",646,43.0821793,-73.7853915,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/213,5
214,"Bridgeville, Delaware",1061,38.7427231,-75.6032026,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/214,5
215,"Weaverville, CA",8667,40.7309583,-122.9390168,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/215,5
216,"Peoria, Ill",1062,40.6938609,-89.5891008,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/216,5
218,"Rochester, New York",994,43.157285,-77.615214,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/218,5
219,new york,1006,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/219,5
220,Romania ,9761,45.9852129,24.6859225,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/220,5
221,Edinburgh,892,55.9533456,-3.1883749,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/221,5
222,Cleveland ohio,959,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/222,5
223,Ashland ohio,873,40.7887367,-82.2360391,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/223,5
224,Ashland ohio,3531,40.7887367,-82.2360391,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/224,5
225,,9869,39.82277633568684,-82.90283203125001,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/225,5
226,Weinheim,9864,49.5462349,8.6717458,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/226,5
227,"Indianapolis, Indiana",604,39.7683331,-86.1583502,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/227,5
228,"san francisco, california",9853,37.7790262,-122.4199061,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/228,5
229,Amsterdam,9852,52.3727598,4.8936041,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/229,5
230,,378,40.63813386822056,-73.5468752682209,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/230,5
231,"Seattle,Washington",989,47.6038321,-122.3300624,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/231,5
232,new york,9939,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/232,5
233,"601 central avenue, cincinnati",9941,39.101714,-84.519846,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/233,5
234,new york,418,40.7127281,-74.0060152,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/234,5
235,"Prospect at Ninth, cleveland",9954,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/235,5
236,"Constantinople, Turkey",9965,41.0096334,28.9651646,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/236,5
237,"Columbus, Ohio",9451,39.9622601,-83.0007065,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/237,5
238,"canisteo, ny",9449,42.2703487,-77.6058225,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/238,5
239,"Marseille, France",9872,43.2961743,5.3699525,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/239,5
240,"Chicago, Ill",9955,42.325578,-87.8411818,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/240,5
241,"Norfolk, Virginia",9974,36.8462923,-76.2929252,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/241,5
242,"Pittsburgh, PA",9892,40.4416941,-79.9900861,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/242,5
243,,5963,39.93417075886107,-85.58789089322092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/243,5
244,"Cleveland, Oh",641,41.5051613,-81.6934446,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/244,5
245,Ashland ohio,995,40.7887367,-82.2360391,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/245,5
246,Ashland ohio,1072,40.7887367,-82.2360391,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/246,5
247,"ashland, ohio",603,40.7887367,-82.2360391,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/247,7
248,,929,40.23676689962554,-74.68945339322092,Leaflet,http://cannabismuseum.com/omeka/api/geolocations/248,5
